Alimentador,LLL,LLT,LL,LT,Enlace a maps
COV08,,,,2098,"https://maps.google.com/?q=-25.4739887821,-56.4986682363"
COV08,,,,1679,"https://maps.google.com/?q=-25.4844075596,-56.5040373618"
COV08,3339,3153,2891,2175,"https://maps.google.com/?q=-25.4715488876,-56.4949940343"
COV08,3942,3686,3414,2606,"https://maps.google.com/?q=-25.4702905559,-56.4888719455"
COV08,4064,3799,3519,2710,"https://maps.google.com/?q=-25.4700476499,-56.4864690432"
COV08,4089,3822,3541,2731,"https://maps.google.com/?q=-25.4699460892,-56.4860865175"
COV08,4562,4265,3951,3160,"https://maps.google.com/?q=-25.4686624085,-56.478062026"
COV08,4585,4294,3971,3195,"https://maps.google.com/?q=-25.4680018822,-56.4770262155"
COV08,,,,3225,"https://maps.google.com/?q=-25.4695423703,-56.4752459206"
COV08,,,,2969,"https://maps.google.com/?q=-25.4722520012,-56.4758291355"
COV08,,,,2939,"https://maps.google.com/?q=-25.4725941742,-56.4759191675"
COV08,,,,2818,"https://maps.google.com/?q=-25.4730240312,-56.4743868717"
COV08,,,,2760,"https://maps.google.com/?q=-25.4747357363,-56.4764404156"
COV08,,,,2397,"https://maps.google.com/?q=-25.4799124882,-56.4776204912"
COV08,,,,1992,"https://maps.google.com/?q=-25.4875797433,-56.4794406897"
COV08,4898,4588,4242,3499,"https://maps.google.com/?q=-25.4673628723,-56.4726821056"
COV08,5320,4980,4607,3922,"https://maps.google.com/?q=-25.466956922,-56.4679491797"
COV08,5076,4783,4396,3729,"https://maps.google.com/?q=-25.4682219005,-56.4686458765"
COV08,4770,4530,4131,3497,"https://maps.google.com/?q=-25.4698347422,-56.4696715577"
COV08,5283,4945,4575,3883,"https://maps.google.com/?q=-25.4668868007,-56.4675309127"
COV08,,,,5487,"https://maps.google.com/?q=-25.4683794891,-56.4585799796"
COV08,,,,5316,"https://maps.google.com/?q=-25.4689100193,-56.4589171809"
COV08,,,,5147,"https://maps.google.com/?q=-25.468521961,-56.4595195656"
COV08,7503,7411,6497,7208,"https://maps.google.com/?q=-25.4672459805,-56.4528764972"
COV08,7406,7267,6413,7023,"https://maps.google.com/?q=-25.4667151528,-56.4527222809"
COV08,8361,8939,7241,9132,"https://maps.google.com/?q=-25.4708111618,-56.4495296176"
COV08,8250,8635,7144,8751,"https://maps.google.com/?q=-25.4714726344,-56.4493891107"
COV08,8359,8934,7240,9126,"https://maps.google.com/?q=-25.4708034411,-56.4495231002"
COV09,9084,12880,7867,12566,"https://maps.google.com/?q=-25.4727547707,-56.4483931372"
COV09,8686,10134,7523,10455,"https://maps.google.com/?q=-25.4708721541,-56.4488926995"
COV09,8686,10133,7522,10454,"https://maps.google.com/?q=-25.4708722459,-56.4488944463"
COV09,8584,9714,7434,10024,"https://maps.google.com/?q=-25.4703137528,-56.4487756549"
COV09,8482,9348,7345,9620,"https://maps.google.com/?q=-25.4703386604,-56.4483076637"
COV09,8417,9138,7289,9377,"https://maps.google.com/?q=-25.4706333334,-56.44798"
COV09,8243,8643,7138,8766,"https://maps.google.com/?q=-25.4714083334,-56.447045"
COV09,7839,7750,6789,7557,"https://maps.google.com/?q=-25.4735051241,-56.445226902"
COV09,7679,7459,6650,7140,"https://maps.google.com/?q=-25.4743631359,-56.4443198102"
COV09,7626,7367,6605,7006,"https://maps.google.com/?q=-25.4747594079,-56.4441828351"
COV09,7443,7102,6446,6578,"https://maps.google.com/?q=-25.4750559881,-56.4452339782"
COV09,7139,6737,6183,5944,"https://maps.google.com/?q=-25.4771071928,-56.4449093985"
COV09,6818,6385,5905,5354,"https://maps.google.com/?q=-25.4782896101,-56.4421169257"
COV09,,,,5054,"https://maps.google.com/?q=-25.4770833334,-56.441715"
COV09,6693,6253,5796,5143,"https://maps.google.com/?q=-25.4786916093,-56.4409057461"
COV09,6635,6193,5746,5049,"https://maps.google.com/?q=-25.4788808432,-56.4403299675"
COV09,6379,5934,5524,4655,"https://maps.google.com/?q=-25.478625142,-56.4381610255"
COV09,6228,5785,5394,4440,"https://maps.google.com/?q=-25.4772012486,-56.4373903805"
COV09,5939,5504,5144,4056,"https://maps.google.com/?q=-25.4742805612,-56.4358096977"
COV09,5797,5369,5021,3875,"https://maps.google.com/?q=-25.4726924268,-56.4349502311"
COV09,5720,5296,4954,3783,"https://maps.google.com/?q=-25.4718329472,-56.4344891459"
COV09,5699,5275,4935,3757,"https://maps.google.com/?q=-25.4715927413,-56.4343426023"
COV09,5631,5211,4877,3679,"https://maps.google.com/?q=-25.4719317165,-56.4332372095"
COV09,5432,5023,4704,3457,"https://maps.google.com/?q=-25.4707207319,-56.4316319333"
COV09,5333,4930,4619,3351,"https://maps.google.com/?q=-25.4696022899,-56.4312486487"
COV09,5333,4930,4618,3350,"https://maps.google.com/?q=-25.469592762,-56.4312477655"
COV09,5257,4866,4553,3300,"https://maps.google.com/?q=-25.4696205196,-56.4305838418"
COV09,5113,4744,4428,3205,"https://maps.google.com/?q=-25.469737498,-56.4292926285"
COV09,4894,4570,4238,3085,"https://maps.google.com/?q=-25.4685249905,-56.4287316705"
COV09,4649,4372,4026,2954,"https://maps.google.com/?q=-25.4671090441,-56.4280901896"
COV09,4870,4536,4218,3047,"https://maps.google.com/?q=-25.4699052528,-56.4269650432"
COV09,4865,4531,4213,3044,"https://maps.google.com/?q=-25.4698704026,-56.426964634"
COV09,4430,4154,3837,2767,"https://maps.google.com/?q=-25.4702422242,-56.4222552408"
COV09,4405,4132,3815,2751,"https://maps.google.com/?q=-25.4702634734,-56.4219578964"
COV09,4181,3948,3621,2636,"https://maps.google.com/?q=-25.4686066446,-56.4219518761"
COV09,4337,4073,3756,2709,"https://maps.google.com/?q=-25.4702966668,-56.4211566667"
COV09,4270,4014,3698,2667,"https://maps.google.com/?q=-25.4703741379,-56.4203463612"
COV09,4247,3994,3678,2653,"https://maps.google.com/?q=-25.4704002997,-56.4200567791"
COV09,4244,3991,3675,2651,"https://maps.google.com/?q=-25.470377995,-56.4200553918"
COV09,4143,3908,3588,2600,"https://maps.google.com/?q=-25.469600074,-56.4200070068"
COV09,3908,3712,3384,2479,"https://maps.google.com/?q=-25.4680762606,-56.4195069117"
COV09,3831,3648,3318,2440,"https://maps.google.com/?q=-25.4674227117,-56.4194563763"
COV09,,,,2292,"https://maps.google.com/?q=-25.4666158623,-56.4215797157"
COV09,3627,3474,3141,2334,"https://maps.google.com/?q=-25.4657105621,-56.4194947746"
COV09,3524,3385,3052,2281,"https://maps.google.com/?q=-25.4647254029,-56.4194391092"
COV09,3365,3246,2914,2197,"https://maps.google.com/?q=-25.4634263982,-56.4185291961"
COV09,3335,3221,2888,2181,"https://maps.google.com/?q=-25.46311617,-56.4184819762"
COV09,3270,3164,2832,2147,"https://maps.google.com/?q=-25.4624192198,-56.4183788417"
COV09,3224,3123,2792,2122,"https://maps.google.com/?q=-25.4618991408,-56.4183354471"
COV09,3159,3066,2736,2087,"https://maps.google.com/?q=-25.4612007655,-56.418234915"
COV09,2920,2853,2528,1958,"https://maps.google.com/?q=-25.458693543,-56.4180790827"
COV09,2872,2810,2487,1932,"https://maps.google.com/?q=-25.4580508275,-56.418016516"
COV09,2719,2672,2355,1847,"https://maps.google.com/?q=-25.4560430362,-56.4176303421"
COV09,2432,2409,2106,1684,"https://maps.google.com/?q=-25.4564906244,-56.4123597884"
COV09,,,,1645,"https://maps.google.com/?q=-25.4575409585,-56.4120179777"
COV09,,,,1579,"https://maps.google.com/?q=-25.4598269971,-56.4121312852"
COV09,,,,1548,"https://maps.google.com/?q=-25.4609532732,-56.4122407514"
COV09,,,,1533,"https://maps.google.com/?q=-25.4609344152,-56.4128883128"
COV09,,,,1500,"https://maps.google.com/?q=-25.4596783334,-56.4127933333"
COV09,,,,1503,"https://maps.google.com/?q=-25.4620733334,-56.4129616667"
COV09,,,,1529,"https://maps.google.com/?q=-25.4616716668,-56.4123083333"
COV09,,,,1501,"https://maps.google.com/?q=-25.4625316668,-56.4126466667"
COV09,,,,1526,"https://maps.google.com/?q=-25.4616376182,-56.4121877554"
COV09,2295,2282,1987,1604,"https://maps.google.com/?q=-25.4567398548,-56.4094240208"
COV09,2269,2258,1965,1589,"https://maps.google.com/?q=-25.4567901606,-56.4088280047"
COV09,,,,1527,"https://maps.google.com/?q=-25.4569373131,-56.4062967112"
COV09,,,,1507,"https://maps.google.com/?q=-25.4569862843,-56.4054541471"
COV09,,,,1438,"https://maps.google.com/?q=-25.4572186348,-56.4023210781"
COV09,,,,1315,"https://maps.google.com/?q=-25.4576916086,-56.3959675104"
COV09,,,,1153,"https://maps.google.com/?q=-25.4584631037,-56.385691972"
COV09,,,,1121,"https://maps.google.com/?q=-25.4586437898,-56.3833055361"
COV09,,,,1063,"https://maps.google.com/?q=-25.4589968728,-56.3786406432"
COV09,,,,1056,"https://maps.google.com/?q=-25.4590175644,-56.3780789804"
COV09,,,,1018,"https://maps.google.com/?q=-25.459558094,-56.374927362"
COV09,,,,1000,"https://maps.google.com/?q=-25.4610637456,-56.3751622187"
COV09,,,,847,"https://maps.google.com/?q=-25.4497878326,-56.3615214033"
COV09,,,,942,"https://maps.google.com/?q=-25.4493105665,-56.3755043203"
COV09,,,,1106,"https://maps.google.com/?q=-25.4596925134,-56.3833104028"
COV09,,,,1505,"https://maps.google.com/?q=-25.4568732066,-56.4054496761"
COV09,,,,1522,"https://maps.google.com/?q=-25.4567537335,-56.4062809728"
COV09,2231,2223,1932,1567,"https://maps.google.com/?q=-25.4575937292,-56.4088390001"
COV09,,,,2048,"https://maps.google.com/?q=-25.4610410889,-56.4192196994"
COV09,,,,2003,"https://maps.google.com/?q=-25.4608742442,-56.4203487362"
COV09,,,,1944,"https://maps.google.com/?q=-25.4606460211,-56.4218930197"
COV09,,,,2023,"https://maps.google.com/?q=-25.4604683334,-56.4191516667"
COV09,3335,3221,2888,2181,"https://maps.google.com/?q=-25.4633959415,-56.4188733299"
COV09,3329,3215,2883,2178,"https://maps.google.com/?q=-25.4633265293,-56.4188689039"
COV09,3314,3202,2870,2170,"https://maps.google.com/?q=-25.4633732482,-56.4191192654"
COV09,3162,3068,2738,2089,"https://maps.google.com/?q=-25.4632000001,-56.4209966667"
COV09,3130,3040,2711,2072,"https://maps.google.com/?q=-25.4628485547,-56.4208529348"
COV09,2973,2901,2575,1987,"https://maps.google.com/?q=-25.4623083334,-56.4229133333"
COV09,,,,2063,"https://maps.google.com/?q=-25.4626943488,-56.4207232979"
COV09,,,,2060,"https://maps.google.com/?q=-25.4626807889,-56.4207911429"
COV09,3034,2955,2627,2020,"https://maps.google.com/?q=-25.4630333334,-56.4225383333"
COV09,4086,3852,3538,2553,"https://maps.google.com/?q=-25.4705236969,-56.4179837153"
COV09,3971,3750,3439,2482,"https://maps.google.com/?q=-25.4706170948,-56.4164143082"
COV09,3594,3433,3113,2291,"https://maps.google.com/?q=-25.4672354763,-56.416185089"
COV09,,,,2275,"https://maps.google.com/?q=-25.4669430121,-56.4161653383"
COV09,3461,3319,2997,2222,"https://maps.google.com/?q=-25.4665165415,-56.4168826458"
COV09,3258,3143,2822,2117,"https://maps.google.com/?q=-25.4643534857,-56.4166806424"
COV09,3122,3024,2704,2046,"https://maps.google.com/?q=-25.4636476399,-56.4159041793"
COV09,,,,2010,"https://maps.google.com/?q=-25.4637566668,-56.4149933333"
COV09,3012,2927,2609,1988,"https://maps.google.com/?q=-25.4622883334,-56.4159883333"
COV09,3949,3730,3420,2468,"https://maps.google.com/?q=-25.4706347991,-56.4161051678"
COV09,3842,3635,3327,2403,"https://maps.google.com/?q=-25.4707232654,-56.4145602109"
COV09,3805,3605,3295,2384,"https://maps.google.com/?q=-25.4703959543,-56.4145580562"
COV09,3827,3622,3314,2393,"https://maps.google.com/?q=-25.4707358985,-56.4143364168"
COV09,3739,3543,3238,2339,"https://maps.google.com/?q=-25.4708115609,-56.4129956578"
COV09,3212,3093,2781,2073,"https://maps.google.com/?q=-25.4653729643,-56.4126486024"
COV09,3186,3071,2760,2060,"https://maps.google.com/?q=-25.4654153785,-56.4129704529"
COV09,3185,3070,2758,2059,"https://maps.google.com/?q=-25.4650581281,-56.4126285124"
COV09,,,,2057,"https://maps.google.com/?q=-25.4650556353,-56.41266398"
COV09,3180,3066,2754,2056,"https://maps.google.com/?q=-25.4650005764,-56.41262484"
COV09,,,,2043,"https://maps.google.com/?q=-25.4650156151,-56.4129704105"
COV09,3159,3047,2736,2045,"https://maps.google.com/?q=-25.4647554236,-56.4126091966"
COV09,3147,3037,2725,2039,"https://maps.google.com/?q=-25.4646078457,-56.4125997796"
COV09,3126,3019,2707,2028,"https://maps.google.com/?q=-25.4643608638,-56.4125840799"
COV09,,,,2039,"https://maps.google.com/?q=-25.4646079059,-56.4125926672"
COV09,,,,2045,"https://maps.google.com/?q=-25.4647543766,-56.4126151049"
COV09,3596,3415,3114,2252,"https://maps.google.com/?q=-25.4709414858,-56.4106928391"
COV09,3534,3360,3060,2214,"https://maps.google.com/?q=-25.4710007045,-56.4096430206"
COV09,3421,3264,2962,2158,"https://maps.google.com/?q=-25.4698254204,-56.4095743145"
COV09,3366,3208,2915,2112,"https://maps.google.com/?q=-25.4711708157,-56.4066265677"
COV09,,,,1962,"https://maps.google.com/?q=-25.4676150001,-56.40642"
COV09,3150,3012,2728,1981,"https://maps.google.com/?q=-25.4714148467,-56.4022974145"
COV09,3089,2960,2676,1951,"https://maps.google.com/?q=-25.4706635688,-56.402221861"
COV09,3116,2982,2699,1961,"https://maps.google.com/?q=-25.471454966,-56.4015854729"
COV09,,,,1847,"https://maps.google.com/?q=-25.4684216609,-56.4014943535"
COV09,2988,2864,2587,1882,"https://maps.google.com/?q=-25.4716314759,-56.3986817895"
COV09,2971,2848,2573,1872,"https://maps.google.com/?q=-25.4716568032,-56.3982827915"
COV09,2909,2792,2519,1835,"https://maps.google.com/?q=-25.4717516455,-56.3967885255"
COV09,2873,2759,2488,1813,"https://maps.google.com/?q=-25.471811877,-56.3958861418"
COV09,2778,2671,2405,1755,"https://maps.google.com/?q=-25.4719770051,-56.3934117765"
COV09,2611,2517,2261,1654,"https://maps.google.com/?q=-25.4722942508,-56.3886562234"
COV09,2463,2380,2133,1564,"https://maps.google.com/?q=-25.4725915588,-56.3839334708"
COV09,1893,1869,1640,1272,"https://maps.google.com/?q=-25.4604550944,-56.3768586826"
COV09,1877,1854,1626,1263,"https://maps.google.com/?q=-25.4605683334,-56.3763383333"
COV09,2107,2047,1825,1347,"https://maps.google.com/?q=-25.4716602645,-56.3699926828"
COV09,,,,1294,"https://maps.google.com/?q=-25.4688580721,-56.3695527987"
COV09,1580,1548,1368,1022,"https://maps.google.com/?q=-25.4715991967,-56.3381110147"
COV09,1426,1400,1235,925,"https://maps.google.com/?q=-25.4727005034,-56.324434811"
COV09,1424,1398,1233,924,"https://maps.google.com/?q=-25.4727170432,-56.3242441276"
COV09,1388,1364,1202,902,"https://maps.google.com/?q=-25.4730048629,-56.3206710431"
COV09,1340,1317,1160,871,"https://maps.google.com/?q=-25.4734372627,-56.3154641641"
COV09,1227,1214,1062,814,"https://maps.google.com/?q=-25.4659949801,-56.3158769195"
COV09,1289,1269,1117,840,"https://maps.google.com/?q=-25.4739177146,-56.3096759885"
COV09,,,,777,"https://maps.google.com/?q=-25.4652183341,-56.3087169656"
COV09,,,,764,"https://maps.google.com/?q=-25.4642621979,-56.3106192712"
COV09,,,,772,"https://maps.google.com/?q=-25.4644131175,-56.3086282045"
COV09,,,,769,"https://maps.google.com/?q=-25.4645280484,-56.3080596418"
COV09,,,,748,"https://maps.google.com/?q=-25.4607057753,-56.3082224501"
COV09,,,,733,"https://maps.google.com/?q=-25.458239812,-56.3077070667"
COV09,,,,679,"https://maps.google.com/?q=-25.4545251034,-56.315794765"
COV09,,,,675,"https://maps.google.com/?q=-25.4478784216,-56.3071408778"
COV09,,,,641,"https://maps.google.com/?q=-25.4408028753,-56.3067188866"
COV09,,,,641,"https://maps.google.com/?q=-25.4408006297,-56.3067767162"
COV09,,,,639,"https://maps.google.com/?q=-25.4404884827,-56.3067001488"
COV09,,,,611,"https://maps.google.com/?q=-25.4408620589,-56.2995349975"
COV09,,,,633,"https://maps.google.com/?q=-25.4389917361,-56.3066109435"
COV09,,,,622,"https://maps.google.com/?q=-25.4365808587,-56.3064672602"
COV09,,,,621,"https://maps.google.com/?q=-25.4365788458,-56.3063302155"
COV09,,,,602,"https://maps.google.com/?q=-25.431817416,-56.3061833823"
COV09,,,,561,"https://maps.google.com/?q=-25.4229987649,-56.3078090607"
COV09,,,,544,"https://maps.google.com/?q=-25.4180746849,-56.3076196238"
COV09,,,,544,"https://maps.google.com/?q=-25.4179741116,-56.3076495537"
COV09,,,,529,"https://maps.google.com/?q=-25.4182357389,-56.3028963113"
COV09,,,,541,"https://maps.google.com/?q=-25.4179383312,-56.3083846011"
COV09,,,,541,"https://maps.google.com/?q=-25.4178203765,-56.308383531"
COV09,,,,539,"https://maps.google.com/?q=-25.4179073953,-56.3090200639"
COV09,,,,521,"https://maps.google.com/?q=-25.4175901771,-56.3154170348"
COV09,,,,506,"https://maps.google.com/?q=-25.4173559817,-56.3209172744"
COV09,,,,504,"https://maps.google.com/?q=-25.4173594172,-56.3213671874"
COV09,,,,500,"https://maps.google.com/?q=-25.4173713945,-56.3229371416"
COV09,,,,479,"https://maps.google.com/?q=-25.4205921316,-56.3303770359"
COV09,,,,450,"https://maps.google.com/?q=-25.4296500001,-56.3304333333"
COV09,,,,463,"https://maps.google.com/?q=-25.401883287,-56.3216280748"
COV09,,,,452,"https://maps.google.com/?q=-25.3973590206,-56.3229681256"
COV09,,,,430,"https://maps.google.com/?q=-25.3877334288,-56.3258187854"
COV09,,,,429,"https://maps.google.com/?q=-25.3876261206,-56.3257908753"
COV09,,,,429,"https://maps.google.com/?q=-25.3875455095,-56.3254642221"
COV09,,,,409,"https://maps.google.com/?q=-25.3850610218,-56.3153948682"
COV09,,,,393,"https://maps.google.com/?q=-25.3828366634,-56.3064058765"
COV09,,,,387,"https://maps.google.com/?q=-25.3865352306,-56.3052516095"
COV09,,,,374,"https://maps.google.com/?q=-25.3935873641,-56.3031141699"
COV09,,,,361,"https://maps.google.com/?q=-25.4020341896,-56.3005567983"
COV09,,,,393,"https://maps.google.com/?q=-25.3826259167,-56.3064676397"
COV09,,,,389,"https://maps.google.com/?q=-25.3805733337,-56.3071466664"
COV09,,,,378,"https://maps.google.com/?q=-25.3739633599,-56.3090822779"
COV09,1262,1242,1093,822,"https://maps.google.com/?q=-25.4730923014,-56.3065149207"
COV09,1243,1224,1076,811,"https://maps.google.com/?q=-25.4719889964,-56.304463753"
COV09,1232,1213,1067,803,"https://maps.google.com/?q=-25.4722035852,-56.3029981858"
COV09,1182,1165,1023,772,"https://maps.google.com/?q=-25.4709738572,-56.2965740267"
COV09,1127,1112,976,737,"https://maps.google.com/?q=-25.4711122929,-56.2889266825"
COV09,1116,1102,967,730,"https://maps.google.com/?q=-25.4723297053,-56.2878007576"
COV09,1090,1076,944,713,"https://maps.google.com/?q=-25.4753503106,-56.2850069961"
COV09,1089,1075,943,713,"https://maps.google.com/?q=-25.4753065603,-56.2849292037"
COV09,1069,1056,926,701,"https://maps.google.com/?q=-25.475705631,-56.2816225849"
COV09,1064,1051,922,697,"https://maps.google.com/?q=-25.4765090253,-56.2816349407"
COV09,1067,1054,924,699,"https://maps.google.com/?q=-25.4757341257,-56.28121801"
COV09,1000,989,866,657,"https://maps.google.com/?q=-25.4766039702,-56.2688600001"
COV09,989,978,856,649,"https://maps.google.com/?q=-25.4767669393,-56.2665430045"
COV09,967,957,837,635,"https://maps.google.com/?q=-25.4770850503,-56.2620187755"
COV09,943,934,817,620,"https://maps.google.com/?q=-25.4764193513,-56.2569318102"
COV09,,,,620,"https://maps.google.com/?q=-25.4762720778,-56.2569438902"
COV09,908,899,786,597,"https://maps.google.com/?q=-25.4753249151,-56.248716047"
COV09,888,880,769,585,"https://maps.google.com/?q=-25.4743957524,-56.2440958515"
COV09,,,,584,"https://maps.google.com/?q=-25.4740626436,-56.2442036671"
